weight,SMILES,Solvent,"T,K",Source,Solubility,SMILES_Solvent,ensemble_rdkit,dipole,SASA
1.0,Brc1ccccn1,water,298.15,AqSolDB,-0.880915,O,ConformerEnsemble(1 conformers),1.9137871262580228,262.0827134819478
1.0,Brc1ccsc1-c1csc(-c2ccncc2)n1,water,298.15,AqSolDB,-5.08,O,ConformerEnsemble(4 conformers),1.4473338513882823,440.368578745681
1.0,Brc1ccsc1/C=N/Nc1ccccc1,water,298.15,AqSolDB,-5.34,O,ConformerEnsemble(12 conformers),0.8011000829426088,430.9230082117728
1.0,Brc1ccsc1C=NNc1ccccc1,water,298.15,AqSolDB,-5.34,O,ConformerEnsemble(17 conformers),0.8082080843425421,431.06169197036695
0.35,Brc1cnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc2c1N1CCN(Cc2cccnc2)CC1,water,298.15,AqSolDB,-4.26205,O,ConformerEnsemble(50 conformers),2.507600737187662,768.3003663550317
1.0,Brc1cnc2ccccc2c1N1CCCCC1,water,298.15,AqSolDB,-5.38,O,ConformerEnsemble(3 conformers),1.2741172194583605,432.58653640493714
1.0,Brc1cnc2nc(SC/C=C/c3ccccc3)[nH]c2c1,water,298.15,AqSolDB,-6.06,O,ConformerEnsemble(16 conformers),1.8715294020802258,522.0293041337674
1.0,Brc1cnc2nc(SCc3nc4ccccc4[nH]3)[nH]c2c1,water,298.15,AqSolDB,-5.48,O,ConformerEnsemble(5 conformers),1.1342491411574078,510.27935136060324
1.0,Brc1cnc2nc[nH]c2c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(1 conformers),2.291652926632247,300.49231666143027
1.0,Brc1nc(-c2ccccc2)nc(-c2ccccc2)c1Br,water,298.15,AqSolDB,-5.99,O,ConformerEnsemble(8 conformers),2.09728426604897,501.3795650316388
1.0,Brc1nc(Br)n(Cc2ccccc2)n1,water,298.15,AqSolDB,-4.26,O,ConformerEnsemble(4 conformers),1.988926507237872,402.7067886270386
0.6625,C#CC,water,298.15,AqSolDB,-0.41,O,ConformerEnsemble(1 conformers),0.29820769164514166,187.07205787638216
0.675,C#CC#C,water,298.15,AqSolDB,-0.724037,O,ConformerEnsemble(1 conformers),3.2093159637600377e-07,201.39354451371096
0.25,C#CC(C)(C)C,water,298.15,AqSolDB,-2.61356,O,ConformerEnsemble(2 conformers),0.24303344705591745,268.2467679362415
0.25,C#CC(C)(C)N,water,298.15,AqSolDB,1.03166,O,ConformerEnsemble(2 conformers),0.3491070466750833,262.0773160148825
1.0,C#CC=C,water,298.15,AqSolDB,-1.46272,O,ConformerEnsemble(1 conformers),0.09033494648655506,210.21262862487393
0.675,C#CCBr,water,298.15,AqSolDB,-0.902074,O,ConformerEnsemble(1 conformers),1.356192658773477,223.85307739190569
1.0,C#CCC,water,298.15,AqSolDB,-1.26143,O,ConformerEnsemble(1 conformers),0.2697906898118499,219.41184062354864
1.0,C#CCCC,water,298.15,AqSolDB,-1.63896,O,ConformerEnsemble(3 conformers),0.2717388266007884,247.08243319732554
1.0,C#CCn1c(=O)cc(C)c2ccccc21,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(2 conformers),1.7245029231670712,391.31256352662
1.0,C#CCn1cnc2c(oc3ccccc32)c1=O,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(2 conformers),1.0861022873154909,415.4470953337766
0.35,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,water,298.15,AqSolDB,-6.52114,O,ConformerEnsemble(1 conformers),2.0437197470380397,534.3702003827015
0.35,c1ccc2nc(N3CC(Oc4nccnc4-c4cncnc4)C3)ccc2c1,water,298.15,AqSolDB,-3.59517,O,ConformerEnsemble(30 conformers),1.2408242559624771,579.5582181129462
0.35,c1ccc2nc(N3CC(Oc4nccnc4N4CCCCC4)C3)ccc2c1,water,298.15,AqSolDB,-6.0,O,ConformerEnsemble(43 conformers),0.9342703041098016,598.0756616312968
0.35,c1ccc2nc(N3CC(Oc4nccnc4N4CCOCC4)C3)ccc2c1,water,298.15,AqSolDB,-3.46092,O,ConformerEnsemble(39 conformers),0.617100403093116,591.1861710053788
1.0,c1ccc2nc(SCc3cn4ccccc4n3)cnc2c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(9 conformers),1.7454553403149695,490.5669762455582
1.0,c1ccc2nc3c(cc2c1)CCCCC3,water,298.15,AqSolDB,-4.76,O,ConformerEnsemble(4 conformers),0.784836112254664,394.8614490676087
1.0,c1ccc2nc3c(nc2c1)CCCC3,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(1 conformers),0.3977175103890704,372.98167469602043
1.0,c1ccc2nc3c(nc2c1)OCC1CCCCN31,water,298.15,AqSolDB,-4.01,O,ConformerEnsemble(6 conformers),1.585018412835049,422.88741788123065
1.0,c1ccc2nc3ccccc3cc2c1,water,298.15,AqSolDB,-3.66965,O,ConformerEnsemble(1 conformers),0.7194529467738766,361.28326051366815
1.0,c1ccc2nc3ccccc3nc2c1,water,298.15,AqSolDB,-4.17,O,ConformerEnsemble(1 conformers),2.7259521802203054e-05,357.1628725382199
0.35,c1ccc2ncc(-c3nccnc3OC3CN(c4ccc5ccccc5n4)C3)cc2c1,water,298.15,AqSolDB,-6.0,O,ConformerEnsemble(36 conformers),1.0524627785497804,617.8269584253713
1.0,c1ccc2ncccc2c1,water,298.15,AqSolDB,-1.31058,O,ConformerEnsemble(1 conformers),0.7754408110857965,294.14238418138484
0.675,c1ccc2nccnc2c1,water,298.15,AqSolDB,0.705037,O,ConformerEnsemble(1 conformers),0.29683811042660097,288.71194451770674
1.0,c1ccc2oc(-c3cc[nH]n3)cc2c1,water,298.15,AqSolDB,-4.83,O,ConformerEnsemble(2 conformers),1.043390464012511,367.6632861171251
1.0,c1ccc2oc(-c3ccn[nH]3)cc2c1,water,298.15,AqSolDB,-4.83,O,ConformerEnsemble(2 conformers),0.8538675839331834,365.6218293765687
1.0,c1ccc2oc(-c3cncc(-c4cnn(C5CCNCC5)c4)c3)nc2c1,water,298.15,AqSolDB,-4.06,O,ConformerEnsemble(35 conformers),0.6884956293958552,594.0789018814431
1.0,c1ccc2oc(-c3csc(N4CCOCC4)n3)cc2c1,water,298.15,AqSolDB,-4.78,O,ConformerEnsemble(10 conformers),0.41206484493136764,484.85352279328686
1.0,c1ccc2oc(-c3n[nH]cc3C[NH+]3CCSCC3)cc2c1,water,298.15,AqSolDB,-4.05,O,ConformerEnsemble(33 conformers),3.5956255432017676,488.43989479844845
1.0,c1ccc2oc(NC3=NCN(C4CCCCC4)CN3)nc2c1,water,298.15,AqSolDB,-5.36,O,ConformerEnsemble(42 conformers),1.2135915476831727,528.8492079402234
1.0,c1ccc2oc(NC3=[NH+]C[NH+](C4CCCCC4)CN3)nc2c1,water,298.15,AqSolDB,-5.37,O,ConformerEnsemble(36 conformers),8.2927825114909,535.8363558051458
0.35,c1ccc2oc(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,water,298.15,AqSolDB,-3.69897,O,ConformerEnsemble(44 conformers),1.6397817567930237,545.748294351612
0.35,c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,water,298.15,AqSolDB,-3.32532,O,ConformerEnsemble(49 conformers),0.732229049860971,596.2749065976917
1.0,c1ccc2ocnc2c1,water,298.15,AqSolDB,-1.15766,O,ConformerEnsemble(1 conformers),0.6327189605646305,268.90091971185757
1.0,c1ccc2sc(C3CCNCC3)nc2c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(14 conformers),0.472862831155301,410.5996787335524
1.0,c1ccc2sc(C3CC[NH2+]CC3)nc2c1,water,298.15,AqSolDB,-3.83,O,ConformerEnsemble(9 conformers),3.84746140691459,403.71162497735605
1.0,c1ccc2sc(NC3=NCN(CC4CCCO4)CN3)nc2c1,water,298.15,AqSolDB,-3.88,O,ConformerEnsemble(42 conformers),1.82978433186523,530.1801174928669
1.0,c1ccc2sc(NC3=[NH+]C[NH+](CC4CCCO4)CN3)nc2c1,water,298.15,AqSolDB,-3.88,O,ConformerEnsemble(35 conformers),9.245583228910307,549.958580555451
1.0,c1ccc2sc(NCC3CCCO3)nc2c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(25 conformers),0.7965133683931871,425.00398886560413
1.0,c1ccc2sc(NN=C3CCCC3)nc2c1,water,298.15,AqSolDB,-4.87,O,ConformerEnsemble(7 conformers),1.3881761099277383,441.6037903273513
0.35,c1ccc2sc(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,water,298.15,AqSolDB,-4.0,O,ConformerEnsemble(45 conformers),1.2864540167986,552.2883073785258
0.675,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,water,298.15,AqSolDB,-6.78948,O,ConformerEnsemble(50 conformers),1.0004747793948463,565.1143241771563
0.25,c1ccc2sc(SN3CCOCC3)nc2c1,water,298.15,AqSolDB,-3.81096,O,ConformerEnsemble(14 conformers),0.4352392629223996,428.30538721566114
0.25,c1ccc2sc(SNC3CCCCC3)nc2c1,water,298.15,AqSolDB,-5.91714,O,ConformerEnsemble(37 conformers),0.9226454190084338,459.508833978544
0.675,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,water,298.15,AqSolDB,-4.52067,O,ConformerEnsemble(8 conformers),1.1813526301979351,510.1978930278393
1.0,c1ccc2sccc2c1,water,298.15,AqSolDB,-3.01251,O,ConformerEnsemble(1 conformers),0.4260183454619636,288.1120956127073
1.0,c1ccc2scnc2c1,water,298.15,AqSolDB,-1.51781,O,ConformerEnsemble(1 conformers),0.475226228154154,281.8316036185857
1.0,c1ccccc1,water,298.15,AqSolDB,-1.63987,O,ConformerEnsemble(1 conformers),1.2709707436924152e-06,234.19198855864914
1.0,c1ccn(-c2ccc(-c3cc[nH]n3)cc2)c1,water,298.15,AqSolDB,-5.09,O,ConformerEnsemble(4 conformers),1.471574932891436,408.2760742392922
1.0,c1ccn(-c2ccc(-c3ccn[nH]3)cc2)c1,water,298.15,AqSolDB,-5.09,O,ConformerEnsemble(8 conformers),0.37133227291434306,408.189649892993
0.35,c1ccn2c(Sc3ncnc4sccc34)nnc2c1,water,298.15,AqSolDB,-4.69897,O,ConformerEnsemble(3 conformers),1.9934094043601074,442.2165961568407
1.0,c1ccn2cc(-c3ccc4c(c3)OCCO4)nc2c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(2 conformers),0.9795893145932753,452.39771655373727
1.0,c1ccncc1,water,298.15,AqSolDB,0.859819,O,ConformerEnsemble(1 conformers),0.8310068132368938,227.24151745054021
1.0,c1ccnnc1,water,298.15,AqSolDB,1.0986,O,ConformerEnsemble(1 conformers),1.5443237622195771,219.93086794657177
1.0,c1ccoc1,water,298.15,AqSolDB,-0.823798,O,ConformerEnsemble(1 conformers),0.15990737119225737,206.02076949184658
1.0,c1ccsc1,water,298.15,AqSolDB,-1.42241,O,ConformerEnsemble(1 conformers),0.3477916261156535,219.9313222426753
1.0,c1cn(CCCNC2CCCCCCC2)cn1,water,298.15,AqSolDB,-3.99,O,ConformerEnsemble(49 conformers),1.9102920121842804,469.40697315438945
1.0,c1cn(CCC[NH2+]C2CCCCCCC2)cn1,water,298.15,AqSolDB,-4.0,O,ConformerEnsemble(49 conformers),4.377587063458901,446.33471506381346
0.175,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,water,298.15,AqSolDB,-5.69897,O,ConformerEnsemble(41 conformers),0.6463672124120905,651.2083328254314
0.425,c1cn[nH]c1,water,298.15,AqSolDB,-0.545,O,ConformerEnsemble(1 conformers),0.9044469180859946,203.80087024676465
1.0,c1cnc(-c2noc(CN3CCN(C4CCCC4)CC3)n2)cn1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(50 conformers),0.8606293115569755,538.0885339203728
1.0,c1cnc(-c2noc(C[NH+]3CC[NH+](C4CCCC4)CC3)n2)cn1,water,298.15,AqSolDB,-3.83,O,ConformerEnsemble(50 conformers),13.625143762334757,558.3801578540783
1.0,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)cn1,water,298.15,AqSolDB,-3.83,O,ConformerEnsemble(38 conformers),0.7679141383355366,467.81377906971085
1.0,c1cnc(N2CCN(c3ccc4ccccc4n3)CC2)nc1,water,298.15,AqSolDB,-5.35,O,ConformerEnsemble(15 conformers),0.6988098738555643,502.50268816076664
1.0,c1cnc(N2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)cn1,water,298.15,AqSolDB,-3.83,O,ConformerEnsemble(43 conformers),3.5025974151592,486.2123191066524
1.0,c1cnc(N2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)nc1,water,298.15,AqSolDB,-3.7,O,ConformerEnsemble(37 conformers),1.9541700765619274,518.199879832731
1.0,c1cnc(N2CC[NH2+]CC2)nc1,water,298.15,AqSolDB,-3.67,O,ConformerEnsemble(6 conformers),7.092379952705108,342.17351721230887
0.35,c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)cn1,water,298.15,AqSolDB,-4.10791,O,ConformerEnsemble(10 conformers),0.44066234575791213,467.0888687667269
0.233333,c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,water,298.15,AqSolDB,-5.52288,O,ConformerEnsemble(6 conformers),0.8225758363255005,469.8879482002296
0.35,c1cnc(Nc2nc3c(s2)CCc2n[nH]cc2-3)nc1,water,298.15,AqSolDB,-4.69897,O,ConformerEnsemble(4 conformers),0.7172499115642487,452.5726661489819
0.35,c1cnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)nc1,water,298.15,AqSolDB,-4.77728,O,ConformerEnsemble(42 conformers),1.6241563545958635,616.1896842395606
0.35,c1cnc(Nc2ncnc3ccc(-c4ccnc(N5CCOCC5)n4)cc23)nc1,water,298.15,AqSolDB,-4.5376,O,ConformerEnsemble(35 conformers),1.0996495923276546,574.5672298810446
0.35,c1cnc(Nc2ncnc3ccc(-c4nccc(N5CCOCC5)n4)cc23)nc1,water,298.15,AqSolDB,-3.0,O,ConformerEnsemble(26 conformers),2.1877037918400544,586.6593173553716
1.0,c1cnc(Sc2ccc3nnnn3n2)nc1,water,298.15,AqSolDB,-4.19,O,ConformerEnsemble(4 conformers),2.213134250420823,390.1682478388651
0.35,c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,water,298.15,AqSolDB,-3.0,O,ConformerEnsemble(44 conformers),1.5180431082849946,542.3579763981576
0.35,c1cnc2c(-c3ccc4ncc(-c5ccncc5)n4n3)cccc2c1,water,298.15,AqSolDB,-3.50969,O,ConformerEnsemble(8 conformers),2.2965186628971264,529.8105538994809
0.35,c1cnc2c(c1)CCN2c1ccnc2[nH]ccc12,water,298.15,AqSolDB,-3.60206,O,ConformerEnsemble(4 conformers),1.632699728677943,420.1993247951002
1.0,c1cnc2c(c1)ccc1cccnc12,water,298.15,AqSolDB,-1.82745,O,ConformerEnsemble(1 conformers),1.2962012766063158,352.8129187602916
1.0,c1cnc2c(c1)ccc1ncccc12,water,298.15,AqSolDB,-2.6801,O,ConformerEnsemble(1 conformers),0.740730578692046,351.1929005029934
1.0,c1cnc2ccc(-c3ccc4ncccc4c3)cc2c1,water,298.15,AqSolDB,-4.52,O,ConformerEnsemble(4 conformers),0.763025940017944,466.7972468747028
0.35,c1cnc2ccc(-n3cnc4cnc5cnc(-c6ccsc6)cc5c43)cc2c1,water,298.15,AqSolDB,-5.33924,O,ConformerEnsemble(8 conformers),2.0304146411865314,566.5714712748733
0.35,c1cnc2ccc(Cn3nnc4ncc(-c5cn[nH]c5)nc43)cc2c1,water,298.15,AqSolDB,-5.25337,O,ConformerEnsemble(9 conformers),2.271125060808068,518.9366771907797
0.35,c1cnc2ccc(Cn3nnc4ncc(-c5cnn(C6CCNCC6)c5)nc43)cc2c1,water,298.15,AqSolDB,-4.96658,O,ConformerEnsemble(43 conformers),1.8723596971458636,646.2410330125798
0.35,c1cnc2ccc(Cn3nnc4ncc(-c5cnn(CCN6CCCC6)c5)nc43)cc2c1,water,298.15,AqSolDB,-3.5986,O,ConformerEnsemble(50 conformers),2.9448777303276175,612.0677798360563
0.35,c1cnc2ccc(Cn3nnc4ncc(-c5cnn([C@@H]6CCNC6)c5)nc43)cc2c1,water,298.15,AqSolDB,-4.21896,O,ConformerEnsemble(27 conformers),2.9529651990295913,565.749340649202
0.35,c1cnc2ccc(Cn3nnc4nccnc43)cc2c1,water,298.15,AqSolDB,-3.29158,O,ConformerEnsemble(5 conformers),1.8121027916316215,449.35387529701666
1.0,c1cnc2nc(CSc3nc[nH]n3)cn2c1,water,298.15,AqSolDB,-3.83,O,ConformerEnsemble(11 conformers),3.0409444187978085,403.78015724546236
1.0,c1cnc2nc(CSc3ncn[nH]3)cn2c1,water,298.15,AqSolDB,-3.83,O,ConformerEnsemble(7 conformers),3.2115000253014854,402.0130208756322
1.0,c1cnc2ncncc2n1,water,298.15,AqSolDB,0.0241057,O,ConformerEnsemble(1 conformers),0.9810916404919006,274.7209651744363
0.35,c1cncc(-c2ccc3ncc(-c4cccnc4)n3n2)c1,water,298.15,AqSolDB,-3.43664,O,ConformerEnsemble(15 conformers),1.1242011367334117,467.50979855234425
0.35,c1cncc(-c2ccnc(-c3nnc(Nc4ccc(CN5CCCC5)cc4)o3)c2)c1,water,298.15,AqSolDB,-2.6004,O,ConformerEnsemble(47 conformers),1.1166284823902193,681.5243588502951
0.35,c1cncc(-c2ccnc3[nH]ccc23)c1,water,298.15,AqSolDB,-2.69897,O,ConformerEnsemble(4 conformers),0.9243504029836326,373.66843343190226
1.0,c1cncc(-c2csc(-c3cccnc3)n2)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(4 conformers),0.9667869410052885,425.31411011244387
1.0,c1cncc(-c2nc(-c3ccc4c(c3)OCCO4)cs2)c1,water,298.15,AqSolDB,-4.81,O,ConformerEnsemble(8 conformers),1.1885939041531175,494.6276895781168
1.0,c1cncc(-c2nc(N3CCOCC3)c3c4c(sc3n2)CCC4)c1,water,298.15,AqSolDB,-5.49,O,ConformerEnsemble(15 conformers),1.9306512736217374,531.1985405589162
1.0,c1cncc(-c2nc(NCC3CCCO3)c3ccccc3n2)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(31 conformers),1.5813225328452205,522.4623693022971
1.0,c1cncc(-c2nc3ccccc3s2)c1,water,298.15,AqSolDB,-3.97,O,ConformerEnsemble(2 conformers),0.8801226092577672,389.2497204390701
0.35,c1cncc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)c1,water,298.15,AqSolDB,-3.87615,O,ConformerEnsemble(28 conformers),1.0013680683254984,587.292155757201
1.0,c1cncc(-c2noc(-c3ccc4ccccc4c3)n2)c1,water,298.15,AqSolDB,-6.14,O,ConformerEnsemble(4 conformers),1.4409991832891926,485.30273403133117
1.0,c1cncc(C(c2nnnn2C2CCCCC2)N2CCCCC2)c1,water,298.15,AqSolDB,-4.02,O,ConformerEnsemble(47 conformers),2.2092222739802634,529.1118774104858
1.0,c1cncc(C(c2nnnn2C2CCCCC2)[NH+]2CCCCC2)c1,water,298.15,AqSolDB,-4.02,O,ConformerEnsemble(46 conformers),4.448737965331884,539.7620320313181
1.0,c1cncc(C2CCCCN2)c1,water,298.15,AqSolDB,0.79,O,ConformerEnsemble(24 conformers),1.0664661999801968,351.52652603351396
0.35,c1cncc(C2CCCN2c2ccnc3[nH]ncc23)c1,water,298.15,AqSolDB,-3.0,O,ConformerEnsemble(19 conformers),1.898625833768371,450.2878336514465
1.0,c1cncc(C2Nc3cccc4cccc(c34)N2)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(8 conformers),0.7756666752070368,446.39064870843157
1.0,c1cncc(C2OCC3(CO2)COC(c2cccnc2)OC3)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(49 conformers),1.3546183870541095,508.4084243888287
1.0,c1cncc(CNc2nc(-c3cccnc3)nc3ccccc23)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(18 conformers),1.528394360398582,531.7747713251797
1.0,c1cncc(CNc2nc[nH]n2)c1,water,298.15,AqSolDB,-3.91,O,ConformerEnsemble(8 conformers),0.49411599198980677,352.0474119237543
1.0,c1cncc(CNc2ncn[nH]2)c1,water,298.15,AqSolDB,-3.91,O,ConformerEnsemble(6 conformers),1.4872777923746516,354.53461354484796
1.0,c1cncc(CNc2ncnc3sc4c(c23)CCC4)c1,water,298.15,AqSolDB,-4.58,O,ConformerEnsemble(13 conformers),1.4486875436939568,476.5344608028053
1.0,c1cncc(CSc2ccc(-c3ccc4c(c3)OCO4)nn2)c1,water,298.15,AqSolDB,-5.05,O,ConformerEnsemble(19 conformers),1.1977043386785906,533.197620474384
1.0,c1cncc(CSc2ccc(-c3cccnc3)nn2)c1,water,298.15,AqSolDB,-4.01,O,ConformerEnsemble(18 conformers),1.0088778580450954,486.79569665730105
1.0,c1cncc(CSc2nnc3ccc(-c4ccco4)nn23)c1,water,298.15,AqSolDB,-4.03,O,ConformerEnsemble(15 conformers),1.8540734737606515,510.05243008722016
1.0,c1cncc(CSc2nnc3ccc(-c4cccs4)nn23)c1,water,298.15,AqSolDB,-3.97,O,ConformerEnsemble(18 conformers),1.850722784604699,519.0110314473825
1.0,c1cncc(CSc2nnc3ccc(-c4ccncc4)nn23)c1,water,298.15,AqSolDB,-3.88,O,ConformerEnsemble(24 conformers),1.21676403514011,525.1686971783457
1.0,c1cncc(C[NH2+]C2CCCC2)c1,water,298.15,AqSolDB,-3.68,O,ConformerEnsemble(28 conformers),5.460423566573696,387.94964088916566
1.0,c1cncc(C[NH2+]C2CCCCC2)c1,water,298.15,AqSolDB,-3.75,O,ConformerEnsemble(33 conformers),5.500327161404897,407.96955680631044
1.0,c1cncc(C[NH2+]CCc2c[nH]c3ccccc23)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(35 conformers),3.352606660928893,443.1467625134876
1.0,c1cncc(C[NH2+]CCc2ccc3c(c2)OCO3)c1,water,298.15,AqSolDB,-3.69,O,ConformerEnsemble(30 conformers),3.918267094634228,433.6294332884517
1.0,c1cncc(C[NH2+]Cc2ccco2)c1,water,298.15,AqSolDB,-3.75,O,ConformerEnsemble(19 conformers),3.0164925251086263,392.2312406455446
0.233333,c1cncc(Cc2nnc(-c3ccc(N4CCC5(CCc6ccccc6O5)CC4)nn3)o2)c1,water,298.15,AqSolDB,-5.37675,O,ConformerEnsemble(47 conformers),2.267893236890426,697.1965835677905
1.0,c1cncc(Nc2c3ccccc3[nH+]c3ccccc23)c1,water,298.15,AqSolDB,-5.13,O,ConformerEnsemble(8 conformers),1.001623484810053,474.0466097201081
1.0,c1cncc(Nc2c3ccccc3nc3ccccc23)c1,water,298.15,AqSolDB,-5.13,O,ConformerEnsemble(8 conformers),0.7986456378868259,473.1999875369072
0.35,c1cncc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)c1,water,298.15,AqSolDB,-5.42022,O,ConformerEnsemble(8 conformers),0.7298311737500529,471.0359969773978
0.35,c1cncc(Nc2nc3c(s2)CCc2n[nH]cc2-3)c1,water,298.15,AqSolDB,-4.76955,O,ConformerEnsemble(6 conformers),0.7657080740833778,456.8452838179005
0.35,c1cncc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)c1,water,298.15,AqSolDB,-4.72584,O,ConformerEnsemble(31 conformers),1.301809606985505,630.2651334854128
0.25,c1cncc([C@@H]2CCCCN2)c1,water,298.15,AqSolDB,0.7898,O,ConformerEnsemble(12 conformers),1.2059204022813843,352.7240949130714
1.0,c1cncnc1,water,298.15,AqSolDB,1.0986,O,ConformerEnsemble(1 conformers),0.8711564758576235,219.87103128381676
1.0,c1cnn(-c2cncc(-n3cccn3)n2)c1,water,298.15,AqSolDB,-4.31,O,ConformerEnsemble(4 conformers),1.3290006021827758,391.3200273430331
1.0,c1cnn(Cc2cnc(N3CCOCC3)s2)c1,water,298.15,AqSolDB,-3.98,O,ConformerEnsemble(16 conformers),0.9489054702437613,438.540926817832
0.675,c1cnoc1,water,298.15,AqSolDB,0.382889,O,ConformerEnsemble(1 conformers),1.071348597112163,198.28991423663828
0.35,c1coc(-c2cc(-c3nccs3)cc(-c3ccc(-c4nccs4)cc3)n2)c1,water,298.15,AqSolDB,-6.0,O,ConformerEnsemble(24 conformers),0.6365238396165156,612.5026311312965
1.0,c1coc(-c2ccnc(-c3ccncc3)n2)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(4 conformers),1.7154489050563149,416.37204899909324
1.0,c1coc(-c2ccnc(-n3cccc3)n2)c1,water,298.15,AqSolDB,-5.12,O,ConformerEnsemble(4 conformers),1.2243626508739096,402.1175478691449
0.35,c1coc(-c2nc3[nH]ncc3cc2-c2ccncn2)c1,water,298.15,AqSolDB,-2.94909,O,ConformerEnsemble(8 conformers),1.056526846173982,445.6890216181431
0.25,c1coc(-c2nc3ccccc3[nH]2)c1,water,298.15,AqSolDB,-3.414,O,ConformerEnsemble(2 conformers),1.2792816967729357,367.67309581709355
1.0,c1coc(-c2nnc(-c3ccco3)nn2)c1,water,298.15,AqSolDB,-4.36,O,ConformerEnsemble(4 conformers),0.16248487685732194,393.1796854832739
0.35,c1coc(-c2nnc(Cc3cccc4ccccc34)o2)c1,water,298.15,AqSolDB,-5.44137,O,ConformerEnsemble(14 conformers),1.3716330272064008,486.9361628475704
0.35,c1coc(-c2nnc(SCc3cccc4ccccc34)o2)c1,water,298.15,AqSolDB,-5.48906,O,ConformerEnsemble(19 conformers),0.6193859964189637,514.0670899920561
1.0,c1coc(C2=NCCc3ccccc32)c1,water,298.15,AqSolDB,-3.85,O,ConformerEnsemble(4 conformers),0.5515172629935534,386.4935069629019
1.0,c1coc(CN2CN=C3Nc4ccccc4N3C2)c1,water,298.15,AqSolDB,-3.86,O,ConformerEnsemble(20 conformers),0.6408171545275978,408.3670353551854
0.35,c1coc(CNCCCNc2ccnc3cc(-c4cccc5ccccc45)ccc23)c1,water,298.15,AqSolDB,-4.49485,O,ConformerEnsemble(186 conformers),1.44548268489637,606.7168746403073
0.35,c1coc(CNCCCNc2ccnc3cc(C4CCCCC4)ccc23)c1,water,298.15,AqSolDB,-5.37675,O,ConformerEnsemble(200 conformers),1.6900860591351325,645.3922461779854
0.35,c1coc(CNCCCNc2ccnc3cc(CC4CCCCC4)ccc23)c1,water,298.15,AqSolDB,-5.37675,O,ConformerEnsemble(200 conformers),1.1254568071083724,604.9083796513911
0.35,c1coc(CNCCCNc2ccnc3cc(Cc4ccc5c(c4)OCO5)ccc23)c1,water,298.15,AqSolDB,-4.49485,O,ConformerEnsemble(199 conformers),1.5332335115561362,599.7139116129335
1.0,c1coc(CNc2nc3ccccc3s2)c1,water,298.15,AqSolDB,-3.85,O,ConformerEnsemble(8 conformers),0.5702201127719007,415.98601619879514
0.25,c1coc(CNc2ncnc3[nH]cnc23)c1,water,298.15,AqSolDB,-3.95,O,ConformerEnsemble(7 conformers),0.954170180341338,389.83808397139313
1.0,c1coc(CSc2ncnc3c2oc2ccccc23)c1,water,298.15,AqSolDB,-5.5,O,ConformerEnsemble(11 conformers),0.29793663302509327,473.86576045486447
1.0,c1coc(C[NH+]2CNc3nc4ccccc4n3C2)c1,water,298.15,AqSolDB,-3.86,O,ConformerEnsemble(16 conformers),2.9551188095623697,457.9075135018376
1.0,c1coc(C[NH2+]CCc2c[nH]c3ccccc23)c1,water,298.15,AqSolDB,-3.8,O,ConformerEnsemble(33 conformers),2.5483217521753048,446.68751714542304
