SMILES,"T,K",Solubility,Solvent,SMILES_Solvent,Source,ensemble_rdkit,dipole,mol_structure,HBAcceptor,HBDonor,AromaticRings
O=Cc1cc(Br)c(O)c(Br)c1,293.15,0.004993,n-propanol,CCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34270>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,298.15,0.005786,n-propanol,CCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df342e0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,303.15,0.006696,n-propanol,CCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34350>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,308.15,0.007787,n-propanol,CCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df343c0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,313.15,0.008967,n-propanol,CCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34430>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,318.15,0.01034,n-propanol,CCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df344a0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,323.15,0.01185,n-propanol,CCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34510>,2,1,1
ON(Cc1ccccc1)Cc1ccccc1,273.15,0.001407,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34580>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,279.15,0.001983,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df345f0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,283.45,0.002479,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34660>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,289.05,0.003385,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df346d0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,293.05,0.004109,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34740>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,297.65,0.005092,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df347b0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,302.85,0.006631,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34820>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,308.05,0.008429,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34890>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,313.15,0.0108,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34900>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,317.15,0.01269,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34970>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,323.15,0.01593,n-butanol,CCCCO,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df349e0>,2,1,2
CC1(C)NC(=O)NC1=O,283.15,0.02595,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34a50>,2,2,0
CC1(C)NC(=O)NC1=O,288.15,0.02957,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34ac0>,2,2,0
CC1(C)NC(=O)NC1=O,293.15,0.03385,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34b30>,2,2,0
CC1(C)NC(=O)NC1=O,298.15,0.0389,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34ba0>,2,2,0
CC1(C)NC(=O)NC1=O,303.15,0.04465,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34c10>,2,2,0
CC1(C)NC(=O)NC1=O,308.15,0.05089,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34c80>,2,2,0
CC1(C)NC(=O)NC1=O,313.15,0.05736,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34cf0>,2,2,0
CC1(C)NC(=O)NC1=O,318.15,0.06607,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34d60>,2,2,0
CC1(C)NC(=O)NC1=O,323.15,0.07366,n-butanol,CCCCO,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34dd0>,2,2,0
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,273.15,0.000176,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34e40>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,278.15,0.000214,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34eb0>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,283.15,0.000257,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34f20>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,288.15,0.000303,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df34f90>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,293.15,0.000354,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35000>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,298.15,0.000408,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35070>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,303.15,0.000471,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df350e0>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,308.15,0.000541,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35150>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,313.15,0.000617,n-butanol,CCCCO,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df351c0>,7,1,2
O=Cc1cc(Br)c(O)c(Br)c1,278.15,0.004116,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35230>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,283.15,0.004664,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df352a0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,288.15,0.005392,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35310>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,293.15,0.006245,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35380>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,298.15,0.007265,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df353f0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,303.15,0.008456,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35460>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,308.15,0.009805,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df354d0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,313.15,0.01125,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35540>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,318.15,0.01284,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df355b0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,323.15,0.01466,n-butanol,CCCCO,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35620>,2,1,1
ON(Cc1ccccc1)Cc1ccccc1,273.15,0.00762,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35690>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,279.15,0.0102,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35700>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,283.45,0.01236,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35770>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,289.05,0.01595,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df357e0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,293.05,0.01861,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35850>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,297.65,0.02286,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df358c0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,302.85,0.02819,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35930>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,308.05,0.03499,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df359a0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,313.15,0.04249,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35a10>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,317.15,0.04893,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35a80>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,323.15,0.05983,acetone,CC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35af0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,273.15,0.008416,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35b60>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,279.15,0.01138,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35bd0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,283.45,0.01386,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35c40>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,289.05,0.0178,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35cb0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,293.05,0.02091,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35d20>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,297.65,0.02562,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35d90>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,302.85,0.03172,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35e00>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,308.05,0.03954,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35e70>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,313.15,0.04833,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35ee0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,317.15,0.05508,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35f50>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,323.15,0.0679,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df35fc0>,2,1,2
CC1(C)NC(=O)NC1=O,283.15,0.01177,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36030>,2,2,0
CC1(C)NC(=O)NC1=O,288.15,0.0133,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df360a0>,2,2,0
CC1(C)NC(=O)NC1=O,293.15,0.01544,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36110>,2,2,0
CC1(C)NC(=O)NC1=O,298.15,0.01745,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36180>,2,2,0
CC1(C)NC(=O)NC1=O,303.15,0.01912,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df361f0>,2,2,0
CC1(C)NC(=O)NC1=O,308.15,0.02127,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36260>,2,2,0
CC1(C)NC(=O)NC1=O,313.15,0.02355,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df362d0>,2,2,0
CC1(C)NC(=O)NC1=O,318.15,0.02598,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36340>,2,2,0
CC1(C)NC(=O)NC1=O,323.15,0.0289,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.9b01020,ConformerEnsemble(2 conformers),1.2639986586795093,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df363b0>,2,2,0
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,273.15,0.001854,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36420>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,278.15,0.00206,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36490>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,283.15,0.00229,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36500>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,288.15,0.002522,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36570>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,293.15,0.00276,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df365e0>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,298.15,0.003002,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36650>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,303.15,0.003298,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df366c0>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,308.15,0.003622,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36730>,7,1,2
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,313.15,0.00399,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00254,ConformerEnsemble(7 conformers),3.971880136119661,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df367a0>,7,1,2
O=Cc1cc(Br)c(O)c(Br)c1,278.15,0.0055,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36810>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,283.15,0.006343,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36880>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,288.15,0.007293,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df368f0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,293.15,0.008449,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36960>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,298.15,0.009803,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df369d0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,303.15,0.01139,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36a40>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,308.15,0.01308,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36ab0>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,313.15,0.01501,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36b20>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,318.15,0.0171,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36b90>,2,1,1
O=Cc1cc(Br)c(O)c(Br)c1,323.15,0.01942,ethyl acetate,CCOC(C)=O,10.1021/acs.jced.0c00376,ConformerEnsemble(2 conformers),0.5757544995390713,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36c00>,2,1,1
ON(Cc1ccccc1)Cc1ccccc1,273.15,0.01323,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36c70>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,279.15,0.01794,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36ce0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,283.45,0.02262,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36d50>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,289.05,0.02871,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36dc0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,293.05,0.03447,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36e30>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,297.65,0.04246,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36ea0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,302.85,0.05344,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36f10>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,308.05,0.06566,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36f80>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,312.15,0.07978,dichloromethane,ClCCl,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df36ff0>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,273.15,0.001524,acetonitrile,CC#N,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df37060>,2,1,2
ON(Cc1ccccc1)Cc1ccccc1,279.15,0.002218,acetonitrile,CC#N,10.1021/acs.jced.9b01028,ConformerEnsemble(10 conformers),0.7486257090061631,<rdkit.Chem.rdchem.Mol object at 0x2b9c9df370d0>,2,1,2
